feature,importance
financialreport_metrics_Nhóm ngành_Công nghệ thông tin_Phần mềm và dịch vụ (of FPT_CMG)_processed_TSVH/TSCĐ (daily),5.305516918908946e-06
financialreport_metrics_Nhóm ngành_Công nghệ thông tin_Phần mềm và dịch vụ_Phần mềm (of FPT_CMG)_processed_D/A (daily)_lag_3,5.304814571972615e-06
financialreport_metrics_Nhóm ngành_Công nghệ thông tin (of FPT_CMG)_processed_CPBH/DTT (daily),5.177874612485064e-06
financialreport_metrics_Nhóm ngành_Công nghệ thông tin_Phần mềm và dịch vụ (of FPT_CMG)_processed_ROS (daily)_lag_4,5.099309043808576e-06
financialreport_metrics_Nhóm ngành_Công nghệ thông tin_Phần mềm và dịch vụ_Phần mềm (of FPT_CMG)_processed_QR_ex (daily)_lag_2,4.917466949461354e-06
financialreport_metrics_Nhóm ngành_Công nghệ thông tin_Phần mềm và dịch vụ_Phần mềm (of FPT_CMG)_processed_DSO (daily)_lag_2,4.847471819126712e-06
financialreport_metrics_Nhóm ngành_Công nghệ thông tin_Phần mềm và dịch vụ_Phần mềm (of FPT_CMG)_processed_CPLV/DTT (daily)_lag_5,4.815541378335365e-06
financialreport_metrics_Nhóm ngành_Công nghệ thông tin_Phần mềm và dịch vụ (of FPT_CMG)_processed_FA_Turn (daily)_lag_5,4.80487112947252e-06
financialreport_metrics_Nhóm ngành_Công nghệ thông tin (of FPT_CMG)_processed_ROA (daily)_lag_2,4.661306416472974e-06
financialreport_metrics_Nhóm ngành_Công nghệ thông tin_Phần mềm và dịch vụ_Phần mềm (of FPT_CMG)_processed_EQ_Turn (daily)_lag_4,4.6578525067335875e-06
financialreport_metrics_Nhóm ngành_Công nghệ thông tin (of FPT_CMG)_processed_CPBH/DTT (daily)_ma_3_days,4.550994815080165e-06
financialreport_metrics_Nhóm ngành_Công nghệ thông tin_Phần mềm và dịch vụ_Phần mềm (of FPT_CMG)_processed_GM (daily)_lag_4,4.546517845213495e-06
financialreport_metrics_Nhóm ngành_Công nghệ thông tin_Phần mềm và dịch vụ (of FPT_CMG)_processed_P/B (daily)_lag_1,4.451045695610579e-06
financialreport_metrics_Nhóm ngành_Công nghệ thông tin_Phần mềm và dịch vụ (of FPT_CMG)_processed_TSVH/TSCĐ (daily)_lag_3,4.412837538684092e-06
financialreport_metrics_Nhóm ngành_Công nghệ thông tin_Phần mềm và dịch vụ (of FPT_CMG)_processed_GROW_LNTT (daily)_ma_3_days,4.398224984007659e-06
financialreport_metrics_Nhóm ngành_Công nghệ thông tin (of FPT_CMG)_processed_TSNNKT/TSNH (daily)_lag_6,4.377728406171967e-06
financialreport_metrics_Nhóm ngành_Công nghệ thông tin_Phần mềm và dịch vụ (of FPT_CMG)_processed_TSTC/TSCĐ (daily)_lag_1,4.332280559779062e-06
CMG_financial_data_processed_ROEA (daily)_lag_7,4.252997999755101e-06
financialreport_metrics_Nhóm ngành_Công nghệ thông tin (of FPT_CMG)_processed_PT (daily)_lag_5,4.187824134700312e-06
financialreport_metrics_Nhóm ngành_Công nghệ thông tin (of FPT_CMG)_processed_EQ_Turn (daily)_lag_1,4.115143274946967e-06
financialreport_metrics_Nhóm ngành_Công nghệ thông tin (of FPT_CMG)_processed_D/E (daily)_lag_6,4.074920046542248e-06
financialreport_metrics_Nhóm ngành_Công nghệ thông tin_Phần mềm và dịch vụ (of FPT_CMG)_processed_ST/E (daily),4.026542651446913e-06
financialreport_metrics_Nhóm ngành_Công nghệ thông tin (of FPT_CMG)_processed_ROE (daily)_lag_4,4.00454950481567e-06
financialreport_metrics_Nhóm ngành_Công nghệ thông tin (of FPT_CMG)_processed_PT (daily)_lag_7,3.949238463966376e-06
financialreport_metrics_Nhóm ngành_Công nghệ thông tin (of FPT_CMG)_processed_P/S (daily)_lag_2,3.8248819954778016e-06
financialreport_metrics_Nhóm ngành_Công nghệ thông tin (of FPT_CMG)_processed_TSNNKT/TSNH (daily)_lag_5,3.8051106810861076e-06
financialreport_metrics_Nhóm ngành_Công nghệ thông tin (of FPT_CMG)_processed_TSVH/TSCĐ (daily)_lag_3,3.767255295416111e-06
financialreport_metrics_Nhóm ngành_Công nghệ thông tin_Phần mềm và dịch vụ_Phần mềm (of FPT_CMG)_processed_TA_Turn (daily)_lag_3,3.689563081807027e-06
financialreport_metrics_Nhóm ngành_Công nghệ thông tin (of FPT_CMG)_processed_CPQLDN/DTT (daily)_lag_5,3.5526783833275522e-06
financialreport_metrics_Nhóm ngành_Công nghệ thông tin (of FPT_CMG)_processed_P/E (daily)_lag_7,3.547740878547567e-06
financialreport_metrics_Nhóm ngành_Công nghệ thông tin_Phần mềm và dịch vụ_Phần mềm (of FPT_CMG)_processed_EPS (daily)_ma_3_days,3.5344526739610063e-06
financialreport_metrics_Nhóm ngành_Công nghệ thông tin_Phần mềm và dịch vụ (of FPT_CMG)_processed_FA_Turn (daily)_ma_7_days,3.470984029341495e-06
financialreport_metrics_Nhóm ngành_Công nghệ thông tin (of FPT_CMG)_processed_P/E (daily)_ma_3_days,3.4079947045717727e-06
financialreport_metrics_Nhóm ngành_Công nghệ thông tin (of FPT_CMG)_processed_EPS (daily)_lag_2,3.3259481943480356e-06
financialreport_metrics_Nhóm ngành_Công nghệ thông tin_Phần mềm và dịch vụ_Phần mềm (of FPT_CMG)_processed_ROCE (daily)_ma_7_days,3.2660496702530555e-06
financialreport_metrics_Nhóm ngành_Công nghệ thông tin_Phần mềm và dịch vụ (of FPT_CMG)_processed_CPQLDN/DTT (daily)_lag_5,3.247107656692418e-06
financialreport_metrics_Nhóm ngành_Công nghệ thông tin_Phần mềm và dịch vụ_Phần mềm (of FPT_CMG)_processed_CPLV/DTT (daily)_lag_1,3.2033255374478366e-06
financialreport_metrics_Nhóm ngành_Công nghệ thông tin (of FPT_CMG)_processed_GROW_VDL (daily)_ma_7_days,3.1624316155769574e-06
financialreport_metrics_Nhóm ngành_Công nghệ thông tin_Phần mềm và dịch vụ (of FPT_CMG)_processed_EBITM (daily)_lag_6,3.1399515320383273e-06
financialreport_metrics_Nhóm ngành_Công nghệ thông tin (of FPT_CMG)_processed_CPQLDN/DTT (daily)_ma_3_days,3.136345771312754e-06
financialreport_metrics_Nhóm ngành_Công nghệ thông tin_Phần mềm và dịch vụ (of FPT_CMG)_processed_P/S (daily)_lag_7,3.059572601632391e-06
financialreport_metrics_Nhóm ngành_Công nghệ thông tin (of FPT_CMG)_processed_KTTL (daily),3.057420369767366e-06
financialreport_metrics_Nhóm ngành_Công nghệ thông tin (of FPT_CMG)_processed_ST/TD (daily),3.0553790958423464e-06
financialreport_metrics_Nhóm ngành_Công nghệ thông tin (of FPT_CMG)_processed_P/B (daily)_lag_7,3.034575028061039e-06
financialreport_metrics_Nhóm ngành_Công nghệ thông tin_Phần mềm và dịch vụ (of FPT_CMG)_processed_ROCE (daily)_lag_6,3.0324900248302947e-06
financialreport_metrics_Nhóm ngành_Công nghệ thông tin (of FPT_CMG)_processed_GVHB/DTT (daily)_lag_5,3.032091884842834e-06
financialreport_metrics_Nhóm ngành_Công nghệ thông tin (of FPT_CMG)_processed_EBITM (daily)_lag_7,2.997601912922036e-06
financialreport_metrics_Nhóm ngành_Công nghệ thông tin_Phần mềm và dịch vụ (of FPT_CMG)_processed_Debt/TTS (daily)_lag_2,2.9692934352868465e-06
financialreport_metrics_Nhóm ngành_Công nghệ thông tin_Phần mềm và dịch vụ (of FPT_CMG)_processed_EPS (daily)_lag_3,2.939523060582006e-06
financialreport_metrics_Nhóm ngành_Công nghệ thông tin (of FPT_CMG)_processed_D/E (daily)_lag_4,2.8993867298413965e-06
financialreport_metrics_Nhóm ngành_Công nghệ thông tin (of FPT_CMG)_processed_DSO (daily)_lag_7,2.8329160628725537e-06
financialreport_metrics_Nhóm ngành_Công nghệ thông tin (of FPT_CMG)_processed_GVHB/DTT (daily)_lag_2,2.821617301945585e-06
financialreport_metrics_Nhóm ngành_Công nghệ thông tin_Phần mềm và dịch vụ (of FPT_CMG)_processed_GROW_TTS (daily)_lag_2,2.816655026608636e-06
financialreport_metrics_Nhóm ngành_Công nghệ thông tin (of FPT_CMG)_processed_P/B (daily)_lag_4,2.741490119818012e-06
financialreport_metrics_Nhóm ngành_Công nghệ thông tin_Phần mềm và dịch vụ_Phần mềm (of FPT_CMG)_processed_PT (daily)_lag_5,2.708470665227612e-06
financialreport_metrics_Nhóm ngành_Công nghệ thông tin (of FPT_CMG)_processed_P/B (daily),2.7069536413888067e-06
financialreport_metrics_Nhóm ngành_Công nghệ thông tin_Phần mềm và dịch vụ_Phần mềm (of FPT_CMG)_processed_Debt/TTS (daily)_ma_7_days,2.67434162770585e-06
financialreport_metrics_Nhóm ngành_Công nghệ thông tin_Phần mềm và dịch vụ (of FPT_CMG)_processed_QR_ex (daily)_lag_2,2.6629015067574487e-06
financialreport_metrics_Nhóm ngành_Công nghệ thông tin (of FPT_CMG)_processed_ROCE (daily)_lag_5,2.5980304803311373e-06
financialreport_metrics_Nhóm ngành_Công nghệ thông tin_Phần mềm và dịch vụ_Phần mềm (of FPT_CMG)_processed_GP% (daily)_lag_2,2.5946469542732397e-06
financialreport_metrics_Nhóm ngành_Công nghệ thông tin_Phần mềm và dịch vụ_Phần mềm (of FPT_CMG)_processed_EQ_Turn (daily)_lag_2,2.5934788018446523e-06
financialreport_metrics_Nhóm ngành_Công nghệ thông tin (of FPT_CMG)_processed_CPBH/DTT (daily)_lag_5,2.588014938063283e-06
financialreport_metrics_Nhóm ngành_Công nghệ thông tin_Phần mềm và dịch vụ (of FPT_CMG)_processed_CPLV/DTT (daily)_lag_6,2.5498065118145888e-06
financialreport_metrics_Nhóm ngành_Công nghệ thông tin_Phần mềm và dịch vụ_Phần mềm (of FPT_CMG)_processed_DIO (daily)_ma_7_days,2.5074423273806768e-06
financialreport_metrics_Nhóm ngành_Công nghệ thông tin_Phần mềm và dịch vụ (of FPT_CMG)_processed_CWIP/FA (daily)_lag_1,2.495267620228993e-06
financialreport_metrics_Nhóm ngành_Công nghệ thông tin_Phần mềm và dịch vụ (of FPT_CMG)_processed_CPLV/DTT (daily)_lag_1,2.4720822790115207e-06
financialreport_metrics_Nhóm ngành_Công nghệ thông tin_Phần mềm và dịch vụ_Phần mềm (of FPT_CMG)_processed_ROA (daily)_lag_1,2.398724510391377e-06
financialreport_metrics_Nhóm ngành_Công nghệ thông tin (of FPT_CMG)_processed_KTTL (daily)_lag_5,2.3136294845186056e-06
financialreport_metrics_Nhóm ngành_Công nghệ thông tin (of FPT_CMG)_processed_E/A (daily)_lag_6,2.287572884728309e-06
financialreport_metrics_Nhóm ngành_Công nghệ thông tin (of FPT_CMG)_processed_Debt/E (daily),2.277311008507694e-06
financialreport_metrics_Nhóm ngành_Công nghệ thông tin_Phần mềm và dịch vụ_Phần mềm (of FPT_CMG)_processed_E/A (daily)_lag_2,2.2724741363839194e-06
financialreport_metrics_Nhóm ngành_Công nghệ thông tin (of FPT_CMG)_processed_IT (daily),2.271747200027534e-06
financialreport_metrics_Nhóm ngành_Công nghệ thông tin_Phần mềm và dịch vụ_Phần mềm (of FPT_CMG)_processed_EPS (daily)_lag_3,2.2662042635596536e-06
financialreport_metrics_Nhóm ngành_Công nghệ thông tin (of FPT_CMG)_processed_ST/E (daily)_lag_4,2.1635181838714776e-06
financialreport_metrics_Nhóm ngành_Công nghệ thông tin (of FPT_CMG)_processed_P/S (daily)_lag_1,2.1411497940402643e-06
financialreport_metrics_Nhóm ngành_Công nghệ thông tin_Phần mềm và dịch vụ_Phần mềm (of FPT_CMG)_processed_P/B (daily)_lag_2,2.070590562814571e-06
financialreport_metrics_Nhóm ngành_Công nghệ thông tin_Phần mềm và dịch vụ (of FPT_CMG)_processed_EQ_Turn (daily)_lag_7,2.0423579321111896e-06
financialreport_metrics_Nhóm ngành_Công nghệ thông tin (of FPT_CMG)_processed_D/A (daily)_lag_5,1.994074068725305e-06
financialreport_metrics_Nhóm ngành_Công nghệ thông tin_Phần mềm và dịch vụ_Phần mềm (of FPT_CMG)_processed_DPO (daily)_lag_2,1.9360252378078616e-06
financialreport_metrics_Nhóm ngành_Công nghệ thông tin_Phần mềm và dịch vụ_Phần mềm (of FPT_CMG)_processed_E/A (daily)_lag_7,1.9150820042331577e-06
financialreport_metrics_Nhóm ngành_Công nghệ thông tin_Phần mềm và dịch vụ (of FPT_CMG)_processed_TSNH/TTS (daily)_lag_4,1.909892644353221e-06
financialreport_metrics_Nhóm ngành_Công nghệ thông tin_Phần mềm và dịch vụ_Phần mềm (of FPT_CMG)_processed_D/A (daily)_lag_1,1.8962093276565041e-06
financialreport_metrics_Nhóm ngành_Công nghệ thông tin_Phần mềm và dịch vụ_Phần mềm (of FPT_CMG)_processed_GROW_LNST (daily)_lag_2,1.866592890499404e-06
financialreport_metrics_Nhóm ngành_Công nghệ thông tin_Phần mềm và dịch vụ_Phần mềm (of FPT_CMG)_processed_PTNH/TSNH (daily)_lag_5,1.8663958675691e-06
financialreport_metrics_Nhóm ngành_Công nghệ thông tin (of FPT_CMG)_processed_CASH/TSNH (daily)_lag_3,1.8524732101738966e-06
financialreport_metrics_Nhóm ngành_Công nghệ thông tin (of FPT_CMG)_processed_RT (daily),1.8339450985879311e-06
CMG_financial_data_processed_ROAA (daily)_lag_7,1.8156178217748424e-06
financialreport_metrics_Nhóm ngành_Công nghệ thông tin (of FPT_CMG)_processed_FA_Turn (daily)_lag_4,1.8065102413009872e-06
financialreport_metrics_Nhóm ngành_Công nghệ thông tin (of FPT_CMG)_processed_QR (daily),1.7965696287456328e-06
financialreport_metrics_Nhóm ngành_Công nghệ thông tin_Phần mềm và dịch vụ_Phần mềm (of FPT_CMG)_processed_TSNNKT/TSNH (daily)_lag_7,1.69504014499956e-06
financialreport_metrics_Nhóm ngành_Công nghệ thông tin_Phần mềm và dịch vụ (of FPT_CMG)_processed_ROE (daily)_lag_5,1.6168540624776778e-06
financialreport_metrics_Nhóm ngành_Công nghệ thông tin_Phần mềm và dịch vụ (of FPT_CMG)_processed_GROW_VDL (daily)_lag_1,1.5695051258260272e-06
financialreport_metrics_Nhóm ngành_Công nghệ thông tin_Phần mềm và dịch vụ (of FPT_CMG)_processed_D/A (daily)_lag_5,1.5451045463445593e-06
financialreport_metrics_Nhóm ngành_Công nghệ thông tin_Phần mềm và dịch vụ (of FPT_CMG)_processed_CASH/TSNH (daily)_lag_3,1.535902459040868e-06
financialreport_metrics_Nhóm ngành_Công nghệ thông tin_Phần mềm và dịch vụ (of FPT_CMG)_processed_P/B (daily)_lag_2,1.48808037571258e-06
financialreport_metrics_Nhóm ngành_Công nghệ thông tin (of FPT_CMG)_processed_P/E (daily)_lag_3,1.4695976086304495e-06
financialreport_metrics_Nhóm ngành_Công nghệ thông tin_Phần mềm và dịch vụ (of FPT_CMG)_processed_GROW_LNST (daily)_lag_2,1.4110911207509168e-06
financialreport_metrics_Nhóm ngành_Công nghệ thông tin (of FPT_CMG)_processed_GROW_VDL (daily)_lag_4,1.4049512343990931e-06
financialreport_metrics_Nhóm ngành_Công nghệ thông tin_Phần mềm và dịch vụ_Phần mềm (of FPT_CMG)_processed_TSNH/TTS (daily)_lag_4,1.3402467980652883e-06
financialreport_metrics_Nhóm ngành_Công nghệ thông tin (of FPT_CMG)_processed_GVHB/DTT (daily)_lag_1,1.3077446650852078e-06
financialreport_metrics_Nhóm ngành_Công nghệ thông tin_Phần mềm và dịch vụ_Phần mềm (of FPT_CMG)_processed_GROW_LNST (daily)_lag_4,1.269123812144999e-06
financialreport_metrics_Nhóm ngành_Công nghệ thông tin_Phần mềm và dịch vụ_Phần mềm (of FPT_CMG)_processed_ROA (daily)_lag_6,1.215350502854498e-06
financialreport_metrics_Nhóm ngành_Công nghệ thông tin (of FPT_CMG)_processed_TSNH/TTS (daily)_ma_7_days,1.1879911526733912e-06
financialreport_metrics_Nhóm ngành_Công nghệ thông tin (of FPT_CMG)_processed_TSCĐ/TTS (daily)_lag_1,1.133201006829271e-06
financialreport_metrics_Nhóm ngành_Công nghệ thông tin_Phần mềm và dịch vụ (of FPT_CMG)_processed_Debt/TTS (daily)_ma_7_days,1.1080536404423225e-06
financialreport_metrics_Nhóm ngành_Công nghệ thông tin_Phần mềm và dịch vụ (of FPT_CMG)_processed_GROW_LNTT (daily)_lag_3,1.0844508433243474e-06
financialreport_metrics_Nhóm ngành_Công nghệ thông tin_Phần mềm và dịch vụ_Phần mềm (of FPT_CMG)_processed_CPBH/DTT (daily)_lag_4,1.065113017552806e-06
financialreport_metrics_Nhóm ngành_Công nghệ thông tin_Phần mềm và dịch vụ_Phần mềm (of FPT_CMG)_processed_ST/E (daily)_lag_2,1.0232083304792478e-06
financialreport_metrics_Nhóm ngành_Công nghệ thông tin (of FPT_CMG)_processed_ST/TD (daily)_lag_2,8.908586585380209e-07
financialreport_metrics_Nhóm ngành_Công nghệ thông tin_Phần mềm và dịch vụ_Phần mềm (of FPT_CMG)_processed_E/A (daily)_ma_7_days,8.698587420370389e-07
financialreport_metrics_Nhóm ngành_Công nghệ thông tin_Phần mềm và dịch vụ (of FPT_CMG)_processed_ROE (daily)_lag_2,8.659584862380796e-07
financialreport_metrics_Nhóm ngành_Công nghệ thông tin_Phần mềm và dịch vụ (of FPT_CMG)_processed_FA_Turn (daily)_lag_6,8.60892955681596e-07
financialreport_metrics_Nhóm ngành_Công nghệ thông tin (of FPT_CMG)_processed_Debt/TTS (daily)_lag_4,8.53170245356261e-07
financialreport_metrics_Nhóm ngành_Công nghệ thông tin_Phần mềm và dịch vụ (of FPT_CMG)_processed_CPLV/DTT (daily),8.366100290142178e-07
financialreport_metrics_Nhóm ngành_Công nghệ thông tin (of FPT_CMG)_processed_GVHB/DTT (daily),8.317732713687659e-07
financialreport_metrics_Nhóm ngành_Công nghệ thông tin_Phần mềm và dịch vụ (of FPT_CMG)_processed_FA_Turn (daily)_ma_3_days,7.784700303765426e-07
financialreport_metrics_Nhóm ngành_Công nghệ thông tin_Phần mềm và dịch vụ (of FPT_CMG)_processed_HTK/TSNH (daily)_lag_3,7.720227597259495e-07
financialreport_metrics_Nhóm ngành_Công nghệ thông tin (of FPT_CMG)_processed_P/B (daily)_lag_2,7.273743834327848e-07
financialreport_metrics_Nhóm ngành_Công nghệ thông tin (of FPT_CMG)_processed_KCT_NGNH_CFF (daily)_ma_3_days,6.899286473518347e-07
financialreport_metrics_Nhóm ngành_Công nghệ thông tin (of FPT_CMG)_processed_DSO (daily)_lag_2,6.765822442769635e-07
financialreport_metrics_Nhóm ngành_Công nghệ thông tin_Phần mềm và dịch vụ_Phần mềm (of FPT_CMG)_processed_ROCE (daily)_lag_4,6.478672716277106e-07
financialreport_metrics_Nhóm ngành_Công nghệ thông tin_Phần mềm và dịch vụ (of FPT_CMG)_processed_ROCE (daily)_lag_1,6.084898647412774e-07
financialreport_metrics_Nhóm ngành_Công nghệ thông tin_Phần mềm và dịch vụ (of FPT_CMG)_processed_EQ_Turn (daily)_lag_4,5.845804010786117e-07
financialreport_metrics_Nhóm ngành_Công nghệ thông tin_Phần mềm và dịch vụ_Phần mềm (of FPT_CMG)_processed_CWIP/FA (daily)_lag_2,5.756868641636505e-07
financialreport_metrics_Nhóm ngành_Công nghệ thông tin_Phần mềm và dịch vụ_Phần mềm (of FPT_CMG)_processed_FA_Turn (daily)_lag_2,5.752445557950869e-07
financialreport_metrics_Nhóm ngành_Công nghệ thông tin (of FPT_CMG)_processed_E/A (daily)_lag_4,5.679550563153512e-07
financialreport_metrics_Nhóm ngành_Công nghệ thông tin (of FPT_CMG)_processed_ROCE (daily)_ma_7_days,5.126537117603921e-07
financialreport_metrics_Nhóm ngành_Công nghệ thông tin (of FPT_CMG)_processed_FA_Turn (daily)_lag_5,4.7202649128790645e-07
financialreport_metrics_Nhóm ngành_Công nghệ thông tin (of FPT_CMG)_processed_GROW_VDL (daily)_lag_5,4.663350367349584e-07
financialreport_metrics_Nhóm ngành_Công nghệ thông tin (of FPT_CMG)_processed_KCT_NGNH_CFO (daily),3.940188762319234e-07
financialreport_metrics_Nhóm ngành_Công nghệ thông tin_Phần mềm và dịch vụ_Phần mềm (of FPT_CMG)_processed_ROE (daily)_lag_6,3.600429025903277e-07
financialreport_metrics_Nhóm ngành_Công nghệ thông tin (of FPT_CMG)_processed_TSCĐ/TTS (daily)_lag_2,2.4179414443147244e-07
financialreport_metrics_Nhóm ngành_Công nghệ thông tin (of FPT_CMG)_processed_CWIP/FA (daily)_lag_3,1.571198436578072e-07
financialreport_metrics_Nhóm ngành_Công nghệ thông tin_Phần mềm và dịch vụ (of FPT_CMG)_processed_TA_Turn (daily)_ma_7_days,6.502980106836579e-08
